VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018-01-01 00:24:25,2018-01-01 00:43:03,3,6.18,1,N,79,74,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2018-01-01 00:46:35,2018-01-01 00:55:56,2,1.68,1,N,74,42,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018-01-01 00:05:20,2018-01-01 00:26:42,4,7.19,1,N,43,231,1,24,0.5,0.5,5.06,0,0.3,30.36
2,2018-01-01 00:32:24,2018-01-01 00:51:00,2,3.21,1,N,231,137,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2018-01-01 00:52:36,2018-01-01 01:13:35,1,6.29,1,N,137,145,2,21.5,0.5,0.5,0,0,0.3,22.8
1,2018-01-01 00:20:38,2018-01-01 00:29:55,1,1.70,1,N,229,236,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:34:53,2018-01-01 00:52:21,1,3.10,1,N,237,107,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2018-01-01 00:31:18,2018-01-01 00:44:34,4,3.70,1,N,162,232,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2018-01-01 00:45:25,2018-01-01 00:54:08,4,1.38,1,N,232,144,1,8,0.5,0.5,2.32,0,0.3,11.62
2,2018-01-01 00:57:30,2018-01-01 01:11:21,3,2.28,1,N,144,164,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2018-01-01 00:13:56,2018-01-01 00:18:05,1,.70,1,N,43,237,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-01-01 00:24:17,2018-01-01 00:25:33,1,.00,1,N,237,43,3,3,0.5,0.5,0,0,0.3,4.3
1,2018-01-01 00:27:10,2018-01-01 00:37:35,1,3.00,1,N,43,24,1,11,0.5,0.5,3.05,0,0.3,15.35
1,2018-01-01 00:47:59,2018-01-01 01:11:42,1,4.40,1,N,43,249,1,18.5,0.5,0.5,3.95,0,0.3,23.75
1,2018-01-01 00:07:18,2018-01-01 00:12:10,1,1.30,1,N,43,236,1,6,0.5,0.5,2.15,0,0.3,9.45
1,2018-01-01 00:19:04,2018-01-01 00:31:17,1,1.10,1,N,237,161,2,9,0.5,0.5,0,0,0.3,10.3
1,2018-01-01 00:42:16,2018-01-01 00:49:31,1,2.40,1,N,163,238,1,9,0.5,0.5,1.7,0,0.3,12
1,2018-01-01 00:54:55,2018-01-01 01:02:08,1,1.50,1,N,142,239,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2018-01-01 00:48:15,2018-01-01 01:11:19,4,5.40,1,N,264,264,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2018-01-01 00:19:38,2018-01-01 00:34:38,1,3.23,1,N,142,68,1,13.5,0.5,0.5,2.96,0,0.3,17.76
2,2018-01-01 00:40:23,2018-01-01 00:50:25,1,1.47,1,N,186,233,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:50:22,2018-01-01 00:50:25,2,.00,5,N,264,265,1,61,0,0.5,6.06,0,0.3,67.86
2,2018-01-01 00:00:03,2018-01-01 00:03:52,3,.99,1,N,236,43,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:09:20,2018-01-01 00:14:23,4,.60,1,N,236,263,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2018-01-01 00:21:36,2018-01-01 00:28:21,2,1.03,1,N,237,163,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018-01-01 00:29:44,2018-01-01 00:54:10,4,1.60,1,N,163,164,1,15,0.5,0.5,0,0,0.3,16.3
2,2018-01-01 00:57:57,2018-01-01 01:09:07,4,1.27,1,N,107,249,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2018-01-01 00:00:13,2018-01-01 00:07:03,1,.90,1,N,144,249,1,6,0.5,0.5,1.8,0,0.3,9.1
1,2018-01-01 00:18:57,2018-01-01 00:40:55,1,5.20,1,N,249,181,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2018-01-01 00:48:27,2018-01-01 01:18:16,4,12.80,1,N,181,42,1,37,0.5,0.5,7.65,0,0.3,45.95
1,2018-01-01 00:09:01,2018-01-01 00:14:26,3,.80,1,N,262,263,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2018-01-01 00:25:47,2018-01-01 00:29:37,1,1.90,1,N,262,229,1,7,0.5,0.5,2.05,0,0.3,10.35
1,2018-01-01 00:33:20,2018-01-01 00:41:39,4,1.20,1,N,233,141,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-01-01 00:46:32,2018-01-01 00:51:21,1,1.10,1,N,263,141,1,5.5,0.5,0.5,1.02,0,0.3,7.82
1,2018-01-01 00:53:07,2018-01-01 01:09:16,1,4.20,1,N,140,42,1,15,0.5,0.5,0,0,0.3,16.3
2,2018-01-01 00:18:18,2018-01-01 00:35:54,6,2.71,1,N,68,162,2,13,0.5,0.5,0,0,0.3,14.3
2,2018-01-01 00:48:54,2018-01-01 01:04:17,6,3.17,1,N,233,239,1,13,0.5,0.5,2.86,0,0.3,17.16
1,2018-01-01 00:00:15,2018-01-01 00:08:21,2,1.20,1,N,232,107,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-01-01 00:28:48,2018-01-01 00:56:29,2,.90,1,N,161,164,2,16,0.5,0.5,0,0,0.3,17.3
2,2018-01-01 00:43:13,2018-01-01 01:16:40,1,5.56,1,N,234,41,1,23.5,0.5,0.5,6.2,0,0.3,31
1,2018-01-01 00:23:01,2018-01-01 00:37:32,1,2.30,1,N,158,148,1,11,0.5,0.5,3.05,0,0.3,15.35
1,2018-01-01 00:41:22,2018-01-01 01:14:45,2,4.40,1,N,148,48,1,22,0.5,0.5,4.65,0,0.3,27.95
1,2018-01-01 00:07:34,2018-01-01 00:14:55,3,1.20,1,N,163,237,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-01-01 00:25:20,2018-01-01 00:29:24,1,.30,1,N,43,237,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:30:49,2018-01-01 00:42:05,1,1.40,1,Y,237,142,2,9,0.5,0.5,0,0,0.3,10.3
1,2018-01-01 00:43:14,2018-01-01 00:57:07,1,2.10,1,N,142,140,1,11,0.5,0.5,3.65,0,0.3,15.95
2,2018-01-01 00:37:45,2018-01-01 00:50:59,2,1.41,1,N,50,48,2,10,0.5,0.5,0,0,0.3,11.3
2,2018-01-01 00:52:50,2018-01-01 00:55:17,3,.22,1,N,163,43,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2018-01-01 00:57:17,2018-01-01 01:16:33,2,4.20,1,N,43,42,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2018-01-01 00:15:26,2018-01-01 00:24:46,2,.56,1,N,142,48,1,7,0.5,0.5,2.49,0,0.3,10.79
2,2018-01-01 00:31:03,2018-01-01 00:53:29,2,1.83,1,N,48,164,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2018-01-01 00:22:14,2018-01-01 00:38:16,6,8.20,1,N,170,56,2,24.5,0.5,0.5,0,5.76,0.3,31.56
2,2018-01-01 00:41:31,2018-01-01 01:02:45,1,2.37,1,N,161,224,1,14,0.5,0.5,0,0,0.3,15.3
2,2018-01-01 00:45:49,2018-01-01 00:53:38,1,1.64,1,N,113,113,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2018-01-01 00:24:04,2018-01-01 00:32:13,4,1.18,1,N,68,158,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-01-01 00:34:09,2018-01-01 00:42:52,4,1.24,1,N,158,113,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018-01-01 00:44:11,2018-01-01 00:59:09,5,.39,1,N,249,90,2,10,0.5,0.5,0,0,0.3,11.3
2,2018-01-01 00:30:46,2018-01-01 00:50:08,2,3.19,1,N,48,263,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2018-01-01 00:52:21,2018-01-01 00:56:05,2,1.02,1,N,263,141,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2018-01-01 00:59:00,2018-01-01 01:13:21,3,2.25,1,N,237,107,1,11,0.5,0.5,3.08,0,0.3,15.38
1,2018-01-01 00:19:14,2018-01-01 00:28:23,1,1.20,1,N,234,90,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2018-01-01 00:34:45,2018-01-01 00:47:34,1,2.70,1,N,68,261,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2018-01-01 00:53:45,2018-01-01 01:15:07,1,4.50,1,N,231,107,1,19,0.5,0.5,4.05,0,0.3,24.35
2,2018-01-01 00:54:39,2018-01-01 01:04:47,1,2.84,1,N,237,41,1,10.5,0.5,0.5,0.02,0,0.3,11.82
2,2018-01-01 00:13:33,2018-01-01 00:18:16,2,.88,1,N,43,162,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018-01-01 00:37:59,2018-01-01 00:45:33,2,1.60,1,N,50,239,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2018-01-01 00:49:51,2018-01-01 01:06:18,2,7.80,1,N,239,127,2,23,0.5,0.5,0,0,0.3,24.3
2,2018-01-01 00:05:32,2018-01-01 00:09:01,2,.64,1,N,239,239,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:16:13,2018-01-01 00:18:36,2,.48,1,N,142,142,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:20:32,2018-01-01 00:29:23,2,2.56,1,N,43,166,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,2018-01-01 00:34:49,2018-01-01 01:05:53,3,10.68,1,N,238,49,2,32.5,0.5,0.5,0,0,0.3,33.8
1,2018-01-01 00:50:58,2018-01-01 00:57:39,4,1.20,1,N,79,137,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018-01-01 00:59:07,2018-01-01 01:05:00,1,1.10,1,N,137,233,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2018-01-01 00:10:19,2018-01-01 00:22:23,1,5.10,1,N,138,145,1,16,0.5,0.5,4.3,0,0.3,21.6
1,2018-01-01 00:28:56,2018-01-01 00:37:01,1,2.10,1,N,141,137,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:48:48,2018-01-01 00:52:59,1,.50,1,N,234,107,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2018-01-01 00:54:49,2018-01-01 00:59:13,3,.60,1,N,107,137,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-01-01 00:27:41,2018-01-01 00:46:39,1,3.54,1,N,140,79,1,14.5,0.5,0.5,1,0,0.3,16.8
2,2018-01-01 00:48:14,2018-01-01 00:57:17,1,2.12,1,N,79,233,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2018-01-01 00:25:23,2018-01-01 01:01:48,1,20.67,2,N,132,238,2,52,0,0.5,0,5.76,0.3,58.56
1,2018-01-01 00:21:58,2018-01-01 00:34:58,2,2.50,1,N,239,75,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2018-01-01 00:57:43,2018-01-01 01:25:53,3,1.70,1,N,170,186,2,16.5,0.5,0.5,0,0,0.3,17.8
1,2018-01-01 00:04:04,2018-01-01 00:08:23,1,1.30,1,N,236,239,2,6,0.5,0.5,0,0,0.3,7.3
1,2018-01-01 00:11:24,2018-01-01 00:16:23,1,1.20,1,N,43,239,2,6,0.5,0.5,0,0,0.3,7.3
1,2018-01-01 00:22:09,2018-01-01 00:33:38,1,2.20,1,N,142,263,1,10.5,0.5,0.5,3.5,0,0.3,15.3
1,2018-01-01 00:34:15,2018-01-01 00:40:20,1,.90,1,N,236,263,2,6,0.5,0.5,0,0,0.3,7.3
1,2018-01-01 00:44:43,2018-01-01 01:05:57,1,5.40,1,N,236,260,1,19.5,0.5,0.5,4.15,0,0.3,24.95
2,2017-12-31 23:58:33,2018-01-01 00:06:11,2,.46,1,N,186,68,1,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-01-01 00:25:33,2018-01-01 00:44:00,2,3.22,1,N,48,114,1,14,0.5,0.5,0,0,0.3,15.3
2,2018-01-01 00:45:26,2018-01-01 00:55:12,3,2.42,1,N,114,13,1,9.5,0.5,0.5,2,0,0.3,12.8
2,2018-01-01 00:01:43,2018-01-01 00:04:47,1,.57,1,N,231,13,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:21:44,2018-01-01 00:31:13,1,1.17,1,N,231,261,1,8,0.5,0.5,1,0,0.3,12.25
2,2018-01-01 00:35:48,2018-01-01 01:17:13,1,8.89,1,N,231,77,2,33,0.5,0.5,0,0,0.3,34.3
2,2018-01-01 00:12:09,2018-01-01 00:22:33,2,2.89,1,N,162,262,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2018-01-01 00:26:59,2018-01-01 00:30:16,1,.84,1,N,263,141,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:32:05,2018-01-01 00:41:20,1,1.72,1,N,141,170,2,8,0.5,0.5,0,0,0.3,9.3
2,2018-01-01 00:52:22,2018-01-01 01:24:43,3,2.82,1,N,162,125,2,20.5,0.5,0.5,0,0,0.3,21.8
1,2018-01-01 00:35:40,2018-01-01 01:15:16,3,3.20,1,N,161,148,2,23.5,0.5,0.5,0,0,0.3,24.8
1,2018-01-01 00:22:14,2018-01-01 00:39:01,2,1.70,1,N,249,170,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2018-01-01 00:52:10,2018-01-01 01:15:29,1,3.70,1,N,234,256,1,17.5,0.5,0.5,2,0,0.3,20.8
2,2018-01-01 00:15:00,2018-01-01 00:40:23,5,5.18,1,N,158,141,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2018-01-01 00:45:09,2018-01-01 00:54:25,5,1.10,1,N,229,233,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:16:30,2018-01-01 00:33:07,5,2.36,1,N,249,170,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2018-01-01 00:41:59,2018-01-01 00:57:58,5,2.33,1,N,170,249,1,11.5,0.5,0.5,0,0,0.3,12.8
2,2018-01-01 00:02:48,2018-01-01 00:05:48,1,.57,1,N,90,68,1,4.5,0.5,0.5,1.5,0,0.3,7.3
2,2018-01-01 00:28:21,2018-01-01 00:37:08,1,2.08,1,N,142,151,1,9,0.5,0.5,3.09,0,0.3,13.39
2,2018-01-01 00:49:16,2018-01-01 00:54:33,1,.80,1,N,239,142,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018-01-01 00:56:20,2018-01-01 01:08:57,1,2.58,1,N,142,24,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,2018-01-01 00:33:41,2018-01-01 01:00:34,1,4.80,1,N,158,263,1,19.5,0.5,0.5,3.12,0,0.3,23.92
1,2018-01-01 00:10:45,2018-01-01 00:24:27,3,2.60,1,N,90,87,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2018-01-01 00:27:29,2018-01-01 00:58:46,1,8.00,1,N,87,238,1,28.5,0.5,0.5,5.95,0,0.3,35.75
2,2018-01-01 00:07:10,2018-01-01 00:13:58,1,2.67,1,N,79,141,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2018-01-01 00:55:00,2018-01-01 01:13:07,1,1.98,1,N,230,68,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2018-01-01 00:29:57,2018-01-01 00:33:53,1,.95,1,N,41,166,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-01-01 00:45:02,2018-01-01 00:52:05,1,1.00,1,N,41,75,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-01-01 00:39:45,2018-01-01 00:46:27,1,1.89,1,N,237,236,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:48:28,2018-01-01 01:12:47,1,4.74,1,N,43,79,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2018-01-01 00:05:36,2018-01-01 00:11:13,1,.75,1,N,238,238,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:14:23,2018-01-01 00:28:30,1,5.00,1,N,238,170,1,17,0.5,0.5,4.58,0,0.3,22.88
2,2018-01-01 00:29:22,2018-01-01 00:32:55,1,.34,1,N,170,170,1,4,0.5,0.5,1,0,0.3,6.3
2,2018-01-01 00:55:45,2018-01-01 01:11:22,1,5.25,1,N,263,79,1,18,0.5,0.5,3.86,0,0.3,23.16
1,2018-01-01 00:08:08,2018-01-01 00:13:17,1,1.90,1,N,236,74,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-01-01 00:25:06,2018-01-01 00:28:06,2,.40,1,N,237,140,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2018-01-01 00:29:34,2018-01-01 00:42:33,2,4.20,1,N,141,7,1,14.5,0.5,0.5,3.95,0,0.3,19.75
1,2018-01-01 00:44:07,2018-01-01 00:55:47,1,3.20,1,N,7,229,1,12.5,0.5,0.5,3,0,0.3,16.8
2,2018-01-01 00:20:49,2018-01-01 00:34:29,1,2.27,1,N,163,143,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2018-01-01 00:45:09,2018-01-01 00:52:20,1,1.62,1,N,48,239,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018-01-01 00:53:00,2018-01-01 01:18:52,1,7.46,1,N,239,148,1,25.5,0.5,0.5,4.02,0,0.3,30.82
1,2018-01-01 00:27:53,2018-01-01 00:43:24,4,2.70,1,N,13,79,1,12.5,0.5,0.5,3.33,0,0.3,17.13
1,2018-01-01 00:47:06,2018-01-01 00:50:56,2,.60,1,N,79,79,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:55:45,2018-01-01 01:13:44,1,5.00,1,N,4,146,1,17.5,0.5,0.5,3.75,0,0.3,22.55
2,2018-01-01 00:12:58,2018-01-01 00:20:07,2,.70,1,N,233,164,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018-01-01 00:23:49,2018-01-01 00:54:15,1,2.80,1,N,68,224,1,19,0.5,0.5,4.05,0,0.3,24.35
1,2018-01-01 00:38:21,2018-01-01 00:43:08,1,.60,1,N,186,68,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-01-01 00:56:59,2018-01-01 01:08:00,1,.90,1,N,186,170,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-01-01 00:05:10,2018-01-01 00:23:11,1,3.10,1,N,170,262,1,14,0.5,0.5,0,0,0.3,15.3
1,2018-01-01 00:28:35,2018-01-01 00:45:13,1,5.40,1,N,141,129,1,18,0.5,0.5,0,0,0.3,19.3
1,2018-01-01 00:23:13,2018-01-01 00:41:58,1,.60,1,N,164,164,1,11.5,0.5,0.5,1,0,0.3,13.8
1,2018-01-01 00:47:37,2018-01-01 00:57:26,2,1.10,1,N,186,170,1,8,0.5,0.5,1.4,0,0.3,10.7
2,2018-01-01 00:02:50,2018-01-01 00:16:17,5,1.45,1,N,107,68,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:42:34,2018-01-01 00:53:09,6,.83,1,N,234,170,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:26:41,2018-01-01 00:34:58,1,.80,1,N,234,234,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-01-01 00:41:39,2018-01-01 00:51:53,1,.89,1,N,234,164,1,7.5,0.5,0.5,2.64,0,0.3,11.44
1,2018-01-01 00:36:32,2018-01-01 00:37:15,1,.10,1,N,164,164,2,2.5,0.5,0.5,0,0,0.3,3.8
1,2018-01-01 00:51:37,2018-01-01 01:11:16,2,1.30,1,N,161,137,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2018-01-01 00:15:43,2018-01-01 00:42:08,1,7.80,1,N,264,188,1,26.5,0.5,0.5,3,0,0.3,30.8
1,2018-01-01 00:24:38,2018-01-01 00:48:36,1,2.00,1,N,233,230,2,15,0.5,0.5,0,0,0.3,16.3
1,2018-01-01 00:50:43,2018-01-01 01:08:20,1,6.10,1,N,230,41,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2018-01-01 00:48:44,2018-01-01 01:09:25,1,5.20,1,N,162,129,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2018-01-01 00:30:27,2018-01-01 00:45:05,1,1.70,1,N,249,170,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2018-01-01 00:53:12,2018-01-01 01:05:46,1,1.40,1,N,234,114,1,9.5,0.5,0.5,2,0,0.3,12.8
2,2018-01-01 00:05:05,2018-01-01 00:11:25,2,1.80,1,N,229,140,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:16:15,2018-01-01 00:27:47,3,4.95,1,N,141,148,1,15.5,0.5,0.5,3.36,0,0.3,20.16
2,2018-01-01 00:32:43,2018-01-01 00:47:32,3,6.44,1,N,148,106,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,2018-01-01 00:11:34,2018-01-01 00:22:17,1,3.72,1,N,229,74,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2018-01-01 00:31:15,2018-01-01 00:37:39,1,.78,1,N,74,74,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:46:06,2018-01-01 00:51:27,1,1.13,1,N,262,236,1,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:05:01,2018-01-01 00:22:23,3,9.87,1,N,132,95,1,29,0.5,0.5,7.58,0,0.3,37.88
2,2018-01-01 00:24:10,2018-01-01 00:45:06,1,4.55,1,N,48,261,2,18,0.5,0.5,0,0,0.3,19.3
2,2018-01-01 00:46:06,2018-01-01 00:56:03,2,2.42,1,N,261,90,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-01-01 00:32:48,2018-01-01 00:51:07,1,3.30,1,N,234,261,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2018-01-01 00:54:37,2018-01-01 01:14:58,1,9.50,1,N,13,178,1,28,0.5,0.5,7,5.76,0.3,42.06
2,2018-01-01 00:21:38,2018-01-01 00:38:11,1,2.09,1,N,164,158,1,11.5,0.5,0.5,3.84,0,0.3,16.64
2,2018-01-01 00:41:32,2018-01-01 01:15:00,1,4.49,1,N,158,142,1,22,0.5,0.5,4.66,0,0.3,27.96
2,2018-01-01 00:52:00,2018-01-01 01:06:16,2,2.65,1,N,48,238,2,12,0.5,0.5,0,0,0.3,13.3
2,2018-01-01 00:54:40,2018-01-01 01:28:19,1,8.76,1,N,74,68,1,32,0.5,0.5,0,0,0.3,33.3
2,2018-01-01 00:31:03,2018-01-01 00:50:33,4,4.87,1,N,211,140,2,17,0.5,0.5,0,0,0.3,18.3
2,2018-01-01 00:54:42,2018-01-01 01:10:18,3,4.22,1,N,140,226,2,15,0.5,0.5,0,0,0.3,16.3
2,2018-01-01 00:31:16,2018-01-01 00:43:01,6,.58,1,N,234,186,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:45:07,2018-01-01 00:54:29,6,.99,1,N,186,48,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2018-01-01 00:14:48,2018-01-01 00:33:38,2,4.20,1,N,186,88,1,16,0.5,0.5,3,0,0.3,20.3
1,2018-01-01 00:48:52,2018-01-01 00:51:07,1,.40,1,N,264,68,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2018-01-01 00:05:00,2018-01-01 00:25:28,1,2.84,1,N,234,50,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2018-01-01 00:32:21,2018-01-01 01:02:49,1,8.43,1,N,142,33,2,28.5,0.5,0.5,0,0,0.3,29.8
1,2018-01-01 00:00:46,2018-01-01 00:09:34,1,2.90,1,N,140,224,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2018-01-01 00:11:11,2018-01-01 00:17:28,3,.80,1,N,107,234,1,6,0.5,0.5,1,0,0.3,8.3
1,2018-01-01 00:22:56,2018-01-01 00:24:06,1,.00,1,N,68,90,2,3,0.5,0.5,0,0,0.3,4.3
1,2018-01-01 00:41:05,2018-01-01 00:58:41,1,3.60,1,N,107,263,1,14.5,0.5,0.5,3.15,0,0.3,18.95
2,2018-01-01 00:22:06,2018-01-01 00:31:05,1,.91,1,N,236,262,2,7,0.5,0.5,0,0,0.3,8.3
2,2018-01-01 00:31:38,2018-01-01 00:37:31,1,1.06,1,N,262,237,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:39:13,2018-01-01 00:54:42,1,2.39,1,N,237,237,1,11.5,0.5,0.5,3.2,0,0.3,16
2,2018-01-01 00:56:41,2018-01-01 01:04:43,1,.99,1,N,237,140,1,7,0.5,0.5,2.49,0,0.3,10.79
1,2018-01-01 00:18:34,2018-01-01 00:35:46,1,3.70,1,N,79,97,1,15.5,0.5,0.5,1,0,0.3,17.8
1,2018-01-01 00:43:46,2018-01-01 00:51:44,1,1.20,1,N,148,4,1,7.5,0.5,0.5,2,0,0.3,10.8
1,2018-01-01 00:53:04,2018-01-01 01:01:14,1,1.40,1,N,4,114,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-01-01 00:15:59,2018-01-01 00:21:18,1,.60,1,N,170,107,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2018-01-01 00:32:46,2018-01-01 00:47:36,1,1.30,1,N,90,79,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2018-01-01 00:51:51,2018-01-01 01:17:29,1,3.50,1,N,79,48,1,17.5,0.5,0.5,3.75,0,0.3,22.55
2,2018-01-01 00:30:18,2018-01-01 00:51:49,1,4.57,1,N,161,166,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,2018-01-01 00:56:17,2018-01-01 01:01:57,1,.70,1,N,151,238,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2018-01-01 00:14:34,2018-01-01 00:19:33,1,.85,1,N,237,236,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:25:53,2018-01-01 00:34:27,1,1.31,1,N,43,48,2,8,0.5,0.5,0,0,0.3,9.3
2,2018-01-01 00:44:39,2018-01-01 01:06:00,1,1.73,1,N,48,186,2,14,0.5,0.5,0,0,0.3,15.3
2,2018-01-01 00:08:20,2018-01-01 00:22:52,1,1.95,1,N,148,249,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2018-01-01 00:27:23,2018-01-01 00:32:51,1,.81,1,N,90,246,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018-01-01 00:44:51,2018-01-01 01:00:29,1,3.18,1,N,246,239,1,13,0.5,0.5,2.3,0,0.3,16.6
2,2018-01-01 00:01:07,2018-01-01 00:01:10,2,.06,5,N,264,113,1,15,0,0,0,0,0.3,15.3
2,2018-01-01 00:37:32,2018-01-01 00:38:01,1,.07,5,N,264,50,1,20,0,0,0,0,0.3,20.3
2,2018-01-01 00:51:21,2018-01-01 01:23:19,5,6.79,1,N,234,62,1,26,0.5,0.5,5.46,0,0.3,32.76
1,2018-01-01 00:20:52,2018-01-01 00:23:26,1,.30,1,N,50,246,1,3.5,0.5,0.5,0.5,0,0.3,5.3
1,2018-01-01 00:35:58,2018-01-01 00:50:07,1,2.30,1,N,48,239,1,11.5,0.5,0.5,3.2,0,0.3,16
1,2018-01-01 00:53:36,2018-01-01 01:03:06,1,2.30,1,N,239,166,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018-01-01 00:01:09,2018-01-01 00:04:39,1,.75,1,N,41,75,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-01-01 00:22:28,2018-01-01 00:31:39,1,3.60,1,N,151,50,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,2018-01-01 00:37:14,2018-01-01 01:01:58,2,2.29,1,N,48,90,1,16,0.5,0.5,2,0,0.3,19.3
